,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/embedding_type,config/hidden_size,config/num_layers,config/learning_rate,config/batch_size,logdir
512,0.6673646966616312,1706185510,,False,5,d3b6f_00512,2024-01-25_12-25-10,0.10042166709899902,2.013073205947876,70823,2a36f66286f0,172.28.0.12,2.013073205947876,5,tfidf,50,3,1e-05,128,d3b6f_00512
513,0.7509825663133101,1706185517,,False,5,d3b6f_00513,2024-01-25_12-25-17,0.16582489013671875,2.3122973442077637,70897,2a36f66286f0,172.28.0.12,2.3122973442077637,5,glove,50,3,1e-05,32,d3b6f_00513
514,0.7041957676410675,1706185523,,False,5,d3b6f_00514,2024-01-25_12-25-23,0.10909080505371094,2.043147087097168,70977,2a36f66286f0,172.28.0.12,2.043147087097168,5,glove,50,3,1e-05,64,d3b6f_00514
515,0.690403421719869,1706185529,,False,5,d3b6f_00515,2024-01-25_12-25-29,0.07320904731750488,1.8507990837097168,71051,2a36f66286f0,172.28.0.12,1.8507990837097168,5,glove,50,3,1e-05,128,d3b6f_00515
516,0.6949700767343695,1706185536,,False,5,d3b6f_00516,2024-01-25_12-25-36,0.16551685333251953,2.370983123779297,71125,2a36f66286f0,172.28.0.12,2.370983123779297,5,word2vec,50,3,1e-05,32,d3b6f_00516
517,0.7339175343513489,1706185542,,False,5,d3b6f_00517,2024-01-25_12-25-42,0.10166645050048828,2.0139310359954834,71203,2a36f66286f0,172.28.0.12,2.0139310359954834,5,word2vec,50,3,1e-05,64,d3b6f_00517
518,0.604888916015625,1706185548,,False,5,d3b6f_00518,2024-01-25_12-25-48,0.0778815746307373,1.8841676712036133,71279,2a36f66286f0,172.28.0.12,1.8841676712036133,5,word2vec,50,3,1e-05,128,d3b6f_00518
519,0.6250206990675493,1706185555,,False,5,d3b6f_00519,2024-01-25_12-25-55,0.1649465560913086,2.3147215843200684,71353,2a36f66286f0,172.28.0.12,2.3147215843200684,5,fasttext,50,3,1e-05,32,d3b6f_00519
520,0.6373845438162485,1706185561,,False,5,d3b6f_00520,2024-01-25_12-26-01,0.10109353065490723,2.0077502727508545,71432,2a36f66286f0,172.28.0.12,2.0077502727508545,5,fasttext,50,3,1e-05,64,d3b6f_00520
521,0.7008593281110128,1706185567,,False,5,d3b6f_00521,2024-01-25_12-26-07,0.07756924629211426,1.8490679264068604,71506,2a36f66286f0,172.28.0.12,1.8490679264068604,5,fasttext,50,3,1e-05,128,d3b6f_00521
